INPUT:image	OUTPUT:gender	OUTPUT:result	OUTPUT:confidence	GOLDEN:gender	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40510.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc1dc8f524a1c8a7c93c9	cf3ff616-7044-406c-8955-902a7dbd4675	0001c92a07--61abc1dc8f524a1c8a7c93c9	bfaac67a8cde99f3516d912f59e0a100	APPROVED	2021-12-04T19:30:36.420
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40580.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc1de1e37d6183d8eb337	1961fa06-b2b2-4e0f-b35a-48965a2d87f0	0001c92a07--61abc1de1e37d6183d8eb337	826d176d47796ddf97458f9c2b6179a3	APPROVED	2021-12-04T19:30:38.907
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_903.png"""	0	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc1e38f524a1c8a7c93db	1aeea5f2-cfb2-4f64-8657-72ebb9a2afee	0001c92a07--61abc1e38f524a1c8a7c93db	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:30:43.417
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40570.png"""	0	0	2		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc1ee8a06601a2085ad08	c215c3dd-8142-473b-bfa5-807148a6cdd1	0001c92a07--61abc1ee8a06601a2085ad08	bfaac67a8cde99f3516d912f59e0a100	APPROVED	2021-12-04T19:30:54.569
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_787.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc1fc215e4f1de412675c	d5d89cf2-b13e-4c40-aae5-71a21eb4192d	0001c92a07--61abc1fc215e4f1de412675c	826d176d47796ddf97458f9c2b6179a3	APPROVED	2021-12-04T19:31:08.587
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_937.png"""	1	1	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc1fd8a06601a2085ada2	ab31c4bc-0f88-4577-b16a-f32a99003a21	0001c92a07--61abc1fd8a06601a2085ada2	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:31:09.970
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_903.png"""	0	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc211b402c123888cad88	1aeea5f2-cfb2-4f64-8657-72ebb9a2afee	0001c92a07--61abc211b402c123888cad88	bfaac67a8cde99f3516d912f59e0a100	APPROVED	2021-12-04T19:31:29.398
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_933.png"""	1	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc21b336bb66032a584db	aa3c2578-5fba-4ee2-a7d1-99e9dbec64bd	0001c92a07--61abc21b336bb66032a584db	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:31:39.637
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40580.png"""	0	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc223ad9d9c12b46763d8	1961fa06-b2b2-4e0f-b35a-48965a2d87f0	0001c92a07--61abc223ad9d9c12b46763d8	bfaac67a8cde99f3516d912f59e0a100	APPROVED	2021-12-04T19:31:47.792
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_489.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc23519bf98074efad048	f018f92e-a451-451c-b0cc-61b5aee7defb	0001c92a07--61abc23519bf98074efad048	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:32:05.768
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40844.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc23774501f072ec4e897	4295f0ca-1b23-4285-921e-dc1629bfce04	0001c92a07--61abc23774501f072ec4e897	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:32:07.219
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_187.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc24b77ad991000c08f38	296b226d-58b8-40c5-9893-cd23a5b183b1	0001c92a07--61abc24b77ad991000c08f38	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:32:27.917
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40802.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc26225ab5e6627899514	55d5768e-9930-441c-99a6-a39306128876	0001c92a07--61abc26225ab5e6627899514	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:32:50.376
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_181.png"""	0	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2698fc92d43c03b41e4	bf0d6a84-7064-48cc-8f16-f9ab4447e432	0001c92a07--61abc2698fc92d43c03b41e4	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:32:57.592
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_471.png"""	1	0	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc27c6b8dbc6f8eae4f94	979dac63-8968-4ec7-93e8-136b6f384346	0001c92a07--61abc27c6b8dbc6f8eae4f94	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:33:16.901
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40586.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc27e77ad991000c09015	0344551c-6ea5-4772-8ee8-a02ccb1662cd	0001c92a07--61abc27e77ad991000c09015	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:33:18.596
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40965.png"""	0	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc297d46ff461a7f2b360	8feea083-4258-4a41-a436-e6dc328da794	0001c92a07--61abc297d46ff461a7f2b360	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:33:43.492
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40990.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc29f127fe1158a3cc1b0	5376c3a5-2811-47c1-8266-86a6aae3fea0	0001c92a07--61abc29f127fe1158a3cc1b0	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:33:51.028
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_933.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2a21d7fbd5ee39bdc4b	aa3c2578-5fba-4ee2-a7d1-99e9dbec64bd	0001c92a07--61abc2a21d7fbd5ee39bdc4b	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:33:54.315
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_181.png"""	0	0	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2b98f524a1c8a7c995a	bf0d6a84-7064-48cc-8f16-f9ab4447e432	0001c92a07--61abc2b98f524a1c8a7c995a	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:34:17.385
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_471.png"""	1	1	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2b99612064ffd7329b9	979dac63-8968-4ec7-93e8-136b6f384346	0001c92a07--61abc2b99612064ffd7329b9	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:34:17.034
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40958.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2bba7cd65058d91aa3a	4b320a92-a67e-466e-a415-85bc59376882	0001c92a07--61abc2bba7cd65058d91aa3a	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:34:19.523
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_623.png"""	1	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2c719bf98074efad503	249c1691-dcaa-4b5d-bde7-4e1aefce7e73	0001c92a07--61abc2c719bf98074efad503	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:34:31.920
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_389.png"""	0	1	2						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2d7a5a19325b66c99c4	b3e6cf24-2541-48a3-aaf4-11d8bff03027	0001c92a07--61abc2d7a5a19325b66c99c4	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:34:47.915
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_115.png"""	0	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2d893b45940730cd0d6	9eaf23ec-67a6-480a-bcb1-4a359c4f8d7b	0001c92a07--61abc2d893b45940730cd0d6	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:34:48.786
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40637.png"""	0	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2dd85ad110e27001f72	5c3993b3-c044-4337-83bf-3f5e6e622f99	0001c92a07--61abc2dd85ad110e27001f72	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:34:53.017
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40616.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2ea3e0f222c5af54ed4	e7859107-bfc2-4b7e-ad7d-5b20f37d6df7	0001c92a07--61abc2ea3e0f222c5af54ed4	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:35:06.891
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_187.png"""	1	0	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc2f8a69caa03edb2cf85	296b226d-58b8-40c5-9893-cd23a5b183b1	0001c92a07--61abc2f8a69caa03edb2cf85	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:35:20.375
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_227.png"""	1	1	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc306d99c3c52c63a50be	ed5ac5f2-6409-46ba-9679-031bf744d216	0001c92a07--61abc306d99c3c52c63a50be	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:35:34.692
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40752.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc30b1905f802c720ffa5	8eea1a08-c227-42f0-8b50-3412fa6cc505	0001c92a07--61abc30b1905f802c720ffa5	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:35:39.690
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40530.png"""	1	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc323a7cd65058d91aeb2	e2663c27-3721-43af-ab5d-32e5df81f4ff	0001c92a07--61abc323a7cd65058d91aeb2	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:36:03.560
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40611.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc32993b45940730cd2f6	339cfb9b-77e2-4ac9-9ecf-81f325704090	0001c92a07--61abc32993b45940730cd2f6	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:36:09.861
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_115.png"""	0	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc337fcdb9c3a73e49a90	9eaf23ec-67a6-480a-bcb1-4a359c4f8d7b	0001c92a07--61abc337fcdb9c3a73e49a90	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:36:23.674
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40990.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc33b2786e25e67ead308	5376c3a5-2811-47c1-8266-86a6aae3fea0	0001c92a07--61abc33b2786e25e67ead308	c764d46bdbcdd79885b1b5b5a52e3b5f	APPROVED	2021-12-04T19:36:27.501
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_137.png"""	2	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc344d3c186783c39bc7f	0605ecb6-fb42-4134-8231-78933b64d967	0001c92a07--61abc344d3c186783c39bc7f	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:36:36.575
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_837.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc348437667096736e4b9	ac24c345-d1e6-49b3-a9dd-71809c0c1357	0001c92a07--61abc348437667096736e4b9	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:36:40.936
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40813.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc34f3e0f222c5af553d1	8aa989dd-4554-46f6-a5b2-5d546d387358	0001c92a07--61abc34f3e0f222c5af553d1	c764d46bdbcdd79885b1b5b5a52e3b5f	APPROVED	2021-12-04T19:36:47.049
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_137.png"""	2	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3576b8dbc6f8eae5681	0605ecb6-fb42-4134-8231-78933b64d967	0001c92a07--61abc3576b8dbc6f8eae5681	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:36:55.467
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_623.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc36157d4c91098981daa	249c1691-dcaa-4b5d-bde7-4e1aefce7e73	0001c92a07--61abc36157d4c91098981daa	c764d46bdbcdd79885b1b5b5a52e3b5f	APPROVED	2021-12-04T19:37:05.034
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40643.png"""	1	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc364ec7c4619a7b174da	18cadf94-fdd1-44cc-b2bb-f25c2b93373d	0001c92a07--61abc364ec7c4619a7b174da	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:37:08.390
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40802.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc37348f66669040e30ee	55d5768e-9930-441c-99a6-a39306128876	0001c92a07--61abc37348f66669040e30ee	c764d46bdbcdd79885b1b5b5a52e3b5f	APPROVED	2021-12-04T19:37:23.187
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40530.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc37925ab5e6627899d59	e2663c27-3721-43af-ab5d-32e5df81f4ff	0001c92a07--61abc37925ab5e6627899d59	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:37:29.131
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40573.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3819e265a148f8722b5	1826199d-def5-4d86-87a1-9a13882058fa	0001c92a07--61abc3819e265a148f8722b5	c764d46bdbcdd79885b1b5b5a52e3b5f	APPROVED	2021-12-04T19:37:37.365
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40930.png"""	0	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc38fd211124f5da5f8bf	ff40e0c1-5ab8-492e-bf2c-bf1706d6aecd	0001c92a07--61abc38fd211124f5da5f8bf	c764d46bdbcdd79885b1b5b5a52e3b5f	APPROVED	2021-12-04T19:37:51.267
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40600.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc39193b45940730cd693	806a28d2-ffa9-46a1-a776-9edd681e2c80	0001c92a07--61abc39193b45940730cd693	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:37:53.181
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40510.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc39d77ad991000c096a3	cf3ff616-7044-406c-8955-902a7dbd4675	0001c92a07--61abc39d77ad991000c096a3	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:38:05.463
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40637.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3a084c9021db9e0fef0	5c3993b3-c044-4337-83bf-3f5e6e622f99	0001c92a07--61abc3a084c9021db9e0fef0	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:38:08.549
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_917.png"""	0	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3aa6b8dbc6f8eae5869	37a6375a-8e93-41ea-aaf8-3df33348ebb6	0001c92a07--61abc3aa6b8dbc6f8eae5869	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:38:18.456
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40530.png"""	1	1	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3aeccff7c5803d37964	e2663c27-3721-43af-ab5d-32e5df81f4ff	0001c92a07--61abc3aeccff7c5803d37964	c764d46bdbcdd79885b1b5b5a52e3b5f	APPROVED	2021-12-04T19:38:22.433
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_151.png"""	1	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3afba2aff5e347bc73f	3852f441-9bdc-41f6-8c91-f66068f5b253	0001c92a07--61abc3afba2aff5e347bc73f	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:38:23.147
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40634.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3b87dabad4c423fe031	b474675c-0a1b-41b7-88bc-1b8e8b611beb	0001c92a07--61abc3b87dabad4c423fe031	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:38:32.252
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40930.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3bd45612c79df4d6f76	ff40e0c1-5ab8-492e-bf2c-bf1706d6aecd	0001c92a07--61abc3bd45612c79df4d6f76	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:38:37.698
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_933.png"""	1	0	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3bf1735844b1971f9b7	aa3c2578-5fba-4ee2-a7d1-99e9dbec64bd	0001c92a07--61abc3bf1735844b1971f9b7	c764d46bdbcdd79885b1b5b5a52e3b5f	APPROVED	2021-12-04T19:38:39.776
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_227.png"""	1	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3c3fcdb9c3a73e49f71	ed5ac5f2-6409-46ba-9679-031bf744d216	0001c92a07--61abc3c3fcdb9c3a73e49f71	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:38:43.277
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_623.png"""	1	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3d1d3c186783c39bf99	249c1691-dcaa-4b5d-bde7-4e1aefce7e73	0001c92a07--61abc3d1d3c186783c39bf99	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:38:57.995
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40565.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3d42786e25e67ead773	4bca1c94-5fdb-459e-8f37-8e8fa993846d	0001c92a07--61abc3d42786e25e67ead773	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:39:00.125
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_335.png"""	2	1	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3d48ea104624f37e1f9	8fb242c7-36bb-460f-a620-459b13042b36	0001c92a07--61abc3d48ea104624f37e1f9	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:39:00.201
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40844.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3dd64610d607e1fa3ce	4295f0ca-1b23-4285-921e-dc1629bfce04	0001c92a07--61abc3dd64610d607e1fa3ce	c764d46bdbcdd79885b1b5b5a52e3b5f	APPROVED	2021-12-04T19:39:09.154
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_137.png"""	2	0	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3e71d7fbd5ee39beb34	0605ecb6-fb42-4134-8231-78933b64d967	0001c92a07--61abc3e71d7fbd5ee39beb34	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:39:19.258
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40725.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3eb215e4f1de412749d	6c32b5cb-f286-43f2-8a52-0640436d0336	0001c92a07--61abc3eb215e4f1de412749d	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:39:23.063
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40565.png"""	1	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3f2437667096736ea51	4bca1c94-5fdb-459e-8f37-8e8fa993846d	0001c92a07--61abc3f2437667096736ea51	c764d46bdbcdd79885b1b5b5a52e3b5f	APPROVED	2021-12-04T19:39:30.345
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40802.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc3f68a06601a2085bde6	55d5768e-9930-441c-99a6-a39306128876	0001c92a07--61abc3f68a06601a2085bde6	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:39:34.617
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40637.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc400a7cd65058d91b59f	5c3993b3-c044-4337-83bf-3f5e6e622f99	0001c92a07--61abc400a7cd65058d91b59f	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:39:44.432
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40565.png"""	1	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc40a1d7fbd5ee39bed52	4bca1c94-5fdb-459e-8f37-8e8fa993846d	0001c92a07--61abc40a1d7fbd5ee39bed52	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:39:54.278
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_337.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc41a93b45940730cde53	e6314834-da50-4cfe-8ab1-f022405419f9	0001c92a07--61abc41a93b45940730cde53	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:40:10.761
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40936.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc41fccff7c5803d37d27	6033c4ce-7786-4e8e-be02-3e7541587874	0001c92a07--61abc41fccff7c5803d37d27	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:40:15.360
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_335.png"""	2	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc42a215e4f1de41276af	8fb242c7-36bb-460f-a620-459b13042b36	0001c92a07--61abc42a215e4f1de41276af	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:40:26.966
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40678.png"""	0	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc431163924407f4349b3	efc5545a-6cbe-45e0-a898-09fb795cfbf7	0001c92a07--61abc431163924407f4349b3	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:40:33.434
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_937.png"""	1	1	0						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc43f127fe1158a3cd178	ab31c4bc-0f88-4577-b16a-f32a99003a21	0001c92a07--61abc43f127fe1158a3cd178	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:40:47.188
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_937.png"""	1	1	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc4411e37d6183d8ec32f	ab31c4bc-0f88-4577-b16a-f32a99003a21	0001c92a07--61abc4411e37d6183d8ec32f	921af72d3e4ce261465cf55ab3fde3a4	APPROVED	2021-12-04T19:40:49.217
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40672.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc44b9e265a148f872a03	bd5e5d85-cbd6-483f-941e-9a3ace060c32	0001c92a07--61abc44b9e265a148f872a03	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:40:59.563
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40881.png"""	1	0	0		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc45fba2aff5e347bce72	c98a4416-d5f2-42ba-8804-e53eb2df1886	0001c92a07--61abc45fba2aff5e347bce72	90c8abacfe0eadb30e9aba19e662ab25	APPROVED	2021-12-04T19:41:19.882
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40752.png"""	0	0	1		0				https://toloka.yandex.ru/task/29960711/0001c92a07--61abc46448f66669040e3904	8eea1a08-c227-42f0-8b50-3412fa6cc505	0001c92a07--61abc46448f66669040e3904	af0807cb00401ee22442f714c4ddab8d	APPROVED	2021-12-04T19:41:24.618
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_315.png"""	0	0	1						https://toloka.yandex.ru/task/29960711/0001c92a07--61abc46519bf98074efadfe1	a747db46-4953-4a66-9894-f842d269ea52	0001c92a07--61abc46519bf98074efadfe1	ff8b903291bb798d8370833460ec8e28	APPROVED	2021-12-04T19:41:25.426
