INPUT:image_left	INPUT:image_right	GOLDEN:result	GOLDEN:textfield	HINT:text
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40506.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1012.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1014.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40507.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1016.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40508.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1018.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40509.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40510.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1020.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1022.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40511.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40512.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1024.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40513.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1026.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1028.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40514.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1030.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40515.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40516.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1032.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40517.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1034.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40518.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1036.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1038.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40519.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40520.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1040.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40521.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1042.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40522.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1044.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1046.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40523.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40524.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1048.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1050.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40525.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1052.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40526.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40527.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1054.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1056.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40528.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40529.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1058.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1060.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40530.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1062.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40531.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1064.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40532.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1066.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40533.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40534.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1068.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40535.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1070.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1072.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40536.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1074.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40537.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1076.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40538.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40539.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1078.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40540.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1080.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1082.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40541.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1084.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40542.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1086.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40543.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40544.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1088.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40545.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1090.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1092.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40546.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1094.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40547.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40548.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1096.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40549.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1098.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1100.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40550.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1102.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40551.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1104.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40552.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1106.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40553.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1108.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40554.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1110.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40555.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40556.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1112.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1114.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40557.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40558.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1116.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40559.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1118.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40560.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1120.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1122.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40561.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1124.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40562.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1126.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40563.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40564.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1128.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1130.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40565.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1132.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40566.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40567.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1134.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1136.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40568.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1138.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40569.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1140.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40570.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1142.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40571.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1144.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40572.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1146.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40573.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1148.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40574.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1150.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40575.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1152.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40576.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1154.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40577.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40578.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1156.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40579.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1158.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40580.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1160.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1162.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40581.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1164.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40582.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1166.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40583.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40584.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1168.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1170.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40585.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1172.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40586.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40587.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1174.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1176.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40588.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1178.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40589.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40590.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1180.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1182.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40591.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40592.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1184.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40593.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1186.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40594.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1188.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1190.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40595.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1192.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40596.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40597.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1194.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1196.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40598.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1198.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40599.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1200.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40600.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1202.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40601.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1204.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40602.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1206.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40603.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40604.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1208.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1210.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40605.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1212.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40606.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1214.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40607.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1216.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40608.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1218.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40609.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40610.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1220.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40611.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1222.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1224.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40612.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40613.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1226.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1228.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40614.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40615.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1230.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40616.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1232.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1234.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40617.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1236.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40618.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1238.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40619.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40620.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1240.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40621.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1242.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1244.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40622.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40623.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1246.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40624.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1248.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1250.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40625.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1252.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40626.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40627.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1254.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1256.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40628.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40629.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1258.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1260.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40630.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1262.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40631.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40632.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1264.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40633.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1266.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1268.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40634.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1270.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40635.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1272.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40636.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1274.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40637.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40638.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1276.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1278.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40639.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1280.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40640.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1282.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40641.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1284.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40642.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1286.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40643.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1288.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40644.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1290.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40645.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40646.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1292.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40647.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1294.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40648.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1296.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1298.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40649.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1300.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40650.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40651.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1302.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1304.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40652.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1306.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40653.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40654.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1308.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1310.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40655.png	Right	None	The image on the Right is REAL.
