INPUT:image_left	INPUT:image_right	GOLDEN:result	GOLDEN:textfield
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_696.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40348.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40349.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_698.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_700.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40350.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40351.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_702.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_704.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40352.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_706.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40353.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40354.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_708.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40355.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_710.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40356.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_712.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40357.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_714.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_716.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40358.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40359.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_718.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40360.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_720.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_722.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40361.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40362.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_724.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_726.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40363.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40364.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_728.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40365.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_730.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_732.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40366.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_734.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40367.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40368.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_736.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40369.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_738.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40370.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_740.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40371.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_742.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_744.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40372.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_746.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40373.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40374.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_748.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40375.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_750.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_752.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40376.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_754.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40377.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_756.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40378.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_758.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40379.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40380.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_760.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40381.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_762.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_764.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40382.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40383.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_766.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_768.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40384.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_770.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40385.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40386.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_772.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_774.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40387.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_776.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40388.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_778.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40389.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_780.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40390.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_782.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40391.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40392.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_784.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40393.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_786.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40394.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_788.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_790.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40395.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_792.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40396.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_794.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40397.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_796.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40398.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_798.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40399.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_800.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40400.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40401.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_802.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_804.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40402.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40403.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_806.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40404.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_808.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40405.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_810.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40406.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_812.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40407.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_814.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_816.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40408.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40409.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_818.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40410.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_820.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_822.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40411.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40412.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_824.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40413.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_826.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_828.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40414.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40415.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_830.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_832.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40416.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40417.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_834.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_836.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40418.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40419.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_838.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40420.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_840.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_842.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40421.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40422.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_844.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_846.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40423.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_848.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40424.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_850.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40425.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_852.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40426.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40427.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_854.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_856.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40428.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_858.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40429.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40430.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_860.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_862.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40431.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_864.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40432.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40433.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_866.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40434.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_868.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40435.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_870.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40436.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_872.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_874.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40437.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40438.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_876.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40439.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_878.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40440.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_880.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_882.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40441.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40442.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_884.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_886.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40443.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_888.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40444.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40445.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_890.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40446.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_892.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_894.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40447.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_896.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40448.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_898.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40449.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40450.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_900.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_902.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40451.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40452.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_904.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_906.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40453.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40454.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_908.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_910.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40455.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40456.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_912.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_914.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40457.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40458.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_916.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_918.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40459.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_920.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40460.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_922.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40461.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_924.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40462.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40463.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_926.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40464.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_928.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_930.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40465.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_932.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40466.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40467.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_934.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_936.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40468.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40469.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_938.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_940.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40470.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40471.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_942.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_944.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40472.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_946.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40473.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40474.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_948.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40475.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_950.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40476.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_952.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_954.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40477.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_956.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40478.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40479.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_958.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40480.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_960.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40481.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_962.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_964.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40482.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40483.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_966.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_968.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40484.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_970.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40485.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_972.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40486.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_974.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40487.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_976.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40488.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_978.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40489.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_980.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40490.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40491.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_982.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40492.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_984.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40493.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_986.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_988.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40494.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40495.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_990.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40496.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_992.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40497.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_994.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40498.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_996.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_998.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40499.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1000.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40500.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40501.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1002.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40502.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1004.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40503.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1006.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1008.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40504.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1010.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40505.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1012.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40506.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1014.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40507.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1016.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40508.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1018.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40509.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40510.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1020.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40511.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1022.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40512.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1024.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1026.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40513.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1028.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40514.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1030.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40515.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1032.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40516.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40517.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1034.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1036.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40518.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1038.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40519.png	Right	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40520.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1040.png	Left	None
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40521.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1042.png	Left	None
