INPUT:image	OUTPUT:path	OUTPUT:gender	OUTPUT:result	OUTPUT:confidence	GOLDEN:path	GOLDEN:gender	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_178.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa34fbdaf5b452e2058a3e	a260d126-9e70-40de-a744-d70023242314	000205a2aa--62aa34fbdaf5b452e2058a3e	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:37:31.039
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00473.png"""		1	1	2			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa34fc09fa00536be791ba	9a8701c8-c9c0-4e19-9b83-12917582c550	000205a2aa--62aa34fc09fa00536be791ba	ded2087d0515d3670a2000f99644a941	APPROVED	2022-06-15T19:37:32.461
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00753.png"""		0	0	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa34fd01e45119295d2f83	e51c1fea-cfe1-4894-a013-0936e49e41b3	000205a2aa--62aa34fd01e45119295d2f83	8bd07d1e49ad8c8c643cf2ec025a7369	APPROVED	2022-06-15T19:37:33.857
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00050.png"""		0	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa34fd56d83a3325c68a6c	00936925-6c12-4d5e-bc61-a28a7cbfa93c	000205a2aa--62aa34fd56d83a3325c68a6c	17b6a493b101dae8a0c6e87e2ee30678	APPROVED	2022-06-15T19:37:33.831
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_148.png"""		1	1	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa34fd7dbd102abe33cec8	5cd51bf9-ca86-4e81-9f4c-51be710a7c9c	000205a2aa--62aa34fd7dbd102abe33cec8	9c3b1d23d7c4e708a50a2b1d150c7217	APPROVED	2022-06-15T19:37:33.677
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_76.png"""		0	0	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa34fe7195d32e744fb1c5	e9e32244-5109-422a-9e08-d55dbcfbd4b6	000205a2aa--62aa34fe7195d32e744fb1c5	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-15T19:37:34.400
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00709.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa34ff5f06a35fbbd2ff29	1edd33ca-9921-46fa-a457-cf74b1a699d4	000205a2aa--62aa34ff5f06a35fbbd2ff29	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:37:35.304
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_912.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa350001e45119295d2fad	75e0d107-b9af-457d-a5e9-79c8e0175893	000205a2aa--62aa350001e45119295d2fad	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-15T19:37:36.580
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00090.png"""		1	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35001642ef76d11eb113	45425269-d598-4b74-bf65-13c8b473b010	000205a2aa--62aa35001642ef76d11eb113	3cf58b24c3f254b710fe339c1b7c2cb3	APPROVED	2022-06-15T19:37:36.736
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00029.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35047dbd102abe33cf2b	6efb94d1-bb95-47a1-a867-f4237e0655a3	000205a2aa--62aa35047dbd102abe33cf2b	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-15T19:37:40.736
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00029.png"""	In my opinion shadow behind man looks so real	0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3504a2fd525bf8cb5b92	6efb94d1-bb95-47a1-a867-f4237e0655a3	000205a2aa--62aa3504a2fd525bf8cb5b92	783ff358bbd1ddbf7307012298ce7fde	APPROVED	2022-06-15T19:37:40.299
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_416.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3504aa877e4cc9ca00ff	441c1553-73f5-40e6-9e44-57cdb78594e3	000205a2aa--62aa3504aa877e4cc9ca00ff	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:37:40.748
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00874.png"""		0	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3507e88be50c0adf7631	5737cd94-7689-4898-8c14-43eba720b7cd	000205a2aa--62aa3507e88be50c0adf7631	5a785b5fda04c65de65afbb175634efa	APPROVED	2022-06-15T19:37:43.520
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1272.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa350ac9c93608f3ecea30	de788679-f1b1-4d34-b9be-ec30d0d96115	000205a2aa--62aa350ac9c93608f3ecea30	42270c21033c9ea4080a273880caa566	APPROVED	2022-06-15T19:37:46.667
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1072.png"""	her hair is floating in the forehead	1	1	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa350b69fb20751913fcba	ee724de8-041c-4ac3-9dc9-3bf3fa3b231e	000205a2aa--62aa350b69fb20751913fcba	cb86f867ede19aae3a8467c722822dc1	APPROVED	2022-06-15T19:37:47.530
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_180.png"""		1	0	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa350bd7b4b10ec029905d	d42f2206-a1ed-49db-8d7a-24e9c04fa4c8	000205a2aa--62aa350bd7b4b10ec029905d	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-15T19:37:47.940
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00753.png"""		0	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa350c301ab3308611dbd6	e51c1fea-cfe1-4894-a013-0936e49e41b3	000205a2aa--62aa350c301ab3308611dbd6	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:37:48.448
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_176.png"""		1	1	2			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa350d09fa00536be792cd	bb7c8430-d57b-41c6-80f1-24e50ab0cf4c	000205a2aa--62aa350d09fa00536be792cd	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-15T19:37:49.805
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1367.png"""		0	0	2			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa350dfc2815148a86e2cb	090e06ec-130f-4af7-86cd-900678931877	000205a2aa--62aa350dfc2815148a86e2cb	790b08c24372fa09a464ee8a88f6d11d	APPROVED	2022-06-15T19:37:49.856
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00008.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa350efdd56e30ac8029f6	8b69786d-5342-48e7-a6a9-29b5026b4900	000205a2aa--62aa350efdd56e30ac8029f6	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-15T19:37:50.443
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00709.png"""		1	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa350fc9c93608f3ecea41	1edd33ca-9921-46fa-a457-cf74b1a699d4	000205a2aa--62aa350fc9c93608f3ecea41	e5328bbe5b028968e39adfb0def2ac6b	APPROVED	2022-06-15T19:37:51.035
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00874.png"""		0	1	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35100f267f0979079acb	5737cd94-7689-4898-8c14-43eba720b7cd	000205a2aa--62aa35100f267f0979079acb	a016fcc4290154cb2162c34509b7c65a	APPROVED	2022-06-15T19:37:52.172
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00050.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35109a0752404cb96b69	00936925-6c12-4d5e-bc61-a28a7cbfa93c	000205a2aa--62aa35109a0752404cb96b69	29aae4873437da3149af1ced95efddf8	APPROVED	2022-06-15T19:37:52.765
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00846.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3514a494b377a8fa86c7	4602e0ec-8e2c-4288-91c1-526ccd2c5d05	000205a2aa--62aa3514a494b377a8fa86c7	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:37:56.688
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1367.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3514fc2815148a86e2e4	090e06ec-130f-4af7-86cd-900678931877	000205a2aa--62aa3514fc2815148a86e2e4	42270c21033c9ea4080a273880caa566	APPROVED	2022-06-15T19:37:56.695
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_416.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35151cdd3e6716c94af4	441c1553-73f5-40e6-9e44-57cdb78594e3	000205a2aa--62aa35151cdd3e6716c94af4	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:37:57.832
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1272.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3518b960475b6bc9c82c	de788679-f1b1-4d34-b9be-ec30d0d96115	000205a2aa--62aa3518b960475b6bc9c82c	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-15T19:38:00.841
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_110.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa351c1cdd3e6716c94b5b	ae337775-4245-45b8-bc7b-d45e95104a5a	000205a2aa--62aa351c1cdd3e6716c94b5b	e5328bbe5b028968e39adfb0def2ac6b	APPROVED	2022-06-15T19:38:04.739
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00874.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa351caa877e4cc9ca01d0	5737cd94-7689-4898-8c14-43eba720b7cd	000205a2aa--62aa351caa877e4cc9ca01d0	42270c21033c9ea4080a273880caa566	APPROVED	2022-06-15T19:38:04.546
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_110.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa351d301ab3308611dca2	ae337775-4245-45b8-bc7b-d45e95104a5a	000205a2aa--62aa351d301ab3308611dca2	29aae4873437da3149af1ced95efddf8	APPROVED	2022-06-15T19:38:05.725
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00080.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa351e2bdd7b6865bc2766	75d53f0b-929a-41bd-867c-54b31e9363ee	000205a2aa--62aa351e2bdd7b6865bc2766	3cf58b24c3f254b710fe339c1b7c2cb3	APPROVED	2022-06-15T19:38:06.179
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00037.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa351f2703a86ba250adf9	db50deff-be91-4845-9044-686a36c639b6	000205a2aa--62aa351f2703a86ba250adf9	ee335e6a23332a464c06e07a6853eeb1	APPROVED	2022-06-15T19:38:07.817
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00753.png"""		0	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3521a2fd525bf8cb5d48	e51c1fea-cfe1-4894-a013-0936e49e41b3	000205a2aa--62aa3521a2fd525bf8cb5d48	0513e12cc6902957afc24f6083e403f5	APPROVED	2022-06-15T19:38:09.167
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00942.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35241d424457de7db7d2	018fcd01-e4b8-4aa3-b06e-a2d471e98bc1	000205a2aa--62aa35241d424457de7db7d2	72f59af0ad39128856ff930c675a7395	APPROVED	2022-06-15T19:38:12.952
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00050.png"""		0	1	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa352469fb20751913fdc1	00936925-6c12-4d5e-bc61-a28a7cbfa93c	000205a2aa--62aa352469fb20751913fdc1	cb86f867ede19aae3a8467c722822dc1	APPROVED	2022-06-15T19:38:12.164
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_110.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35252703a86ba250ae1f	ae337775-4245-45b8-bc7b-d45e95104a5a	000205a2aa--62aa35252703a86ba250ae1f	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:38:13.275
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00418.png"""		1	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3525e88be50c0adf771d	6c1ec4f2-ae99-49e1-b6b7-82c2099cbbcb	000205a2aa--62aa3525e88be50c0adf771d	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-15T19:38:13.174
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00942.png"""		1	1	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3526d46fcb4ceebc39d5	018fcd01-e4b8-4aa3-b06e-a2d471e98bc1	000205a2aa--62aa3526d46fcb4ceebc39d5	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:38:14.321
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1370.png"""		1	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3526e57b2a4fc64e434a	15e71c41-c6c4-4d5f-a6f6-782935562bfa	000205a2aa--62aa3526e57b2a4fc64e434a	42270c21033c9ea4080a273880caa566	APPROVED	2022-06-15T19:38:14.132
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_336.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3527e8b9d72be3e7566d	34be1dea-41bd-405b-95b8-f0699437e95a	000205a2aa--62aa3527e8b9d72be3e7566d	e5328bbe5b028968e39adfb0def2ac6b	APPROVED	2022-06-15T19:38:15.215
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00080.png"""		1	0	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa352a0f267f0979079bfc	75d53f0b-929a-41bd-867c-54b31e9363ee	000205a2aa--62aa352a0f267f0979079bfc	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-15T19:38:18.508
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00418.png"""		1	1	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa352c09fa00536be794d3	6c1ec4f2-ae99-49e1-b6b7-82c2099cbbcb	000205a2aa--62aa352c09fa00536be794d3	a016fcc4290154cb2162c34509b7c65a	APPROVED	2022-06-15T19:38:20.002
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_204.png"""		0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa352cd96bde5104f52a82	ee286113-1ca6-46e0-86b6-1c0879207895	000205a2aa--62aa352cd96bde5104f52a82	82c8a687fd3e1a81acc96d61e5f1615d	APPROVED	2022-06-15T19:38:20.166
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00418.png"""		1	1	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa352d2a8fc67ebb49737e	6c1ec4f2-ae99-49e1-b6b7-82c2099cbbcb	000205a2aa--62aa352d2a8fc67ebb49737e	1a7257af41493c76dccb88d8ef2650bb	APPROVED	2022-06-15T19:38:21.349
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1367.png"""		0	1	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa352d85eb11531eadad49	090e06ec-130f-4af7-86cd-900678931877	000205a2aa--62aa352d85eb11531eadad49	ded2087d0515d3670a2000f99644a941	APPROVED	2022-06-15T19:38:21.935
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_180.png"""		1	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa352e9a0752404cb96d65	d42f2206-a1ed-49db-8d7a-24e9c04fa4c8	000205a2aa--62aa352e9a0752404cb96d65	8bd07d1e49ad8c8c643cf2ec025a7369	APPROVED	2022-06-15T19:38:22.898
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1437.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3530301ab3308611ddb3	533e1cd0-ceae-4be5-9466-2e50def404b9	000205a2aa--62aa3530301ab3308611ddb3	3cf58b24c3f254b710fe339c1b7c2cb3	APPROVED	2022-06-15T19:38:24.069
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_92.png"""		1	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3530aa877e4cc9ca0269	20d7c46b-6b56-4686-b252-a69a65360149	000205a2aa--62aa3530aa877e4cc9ca0269	29aae4873437da3149af1ced95efddf8	APPROVED	2022-06-15T19:38:24.071
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00709.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa353156d83a3325c68b98	1edd33ca-9921-46fa-a457-cf74b1a699d4	000205a2aa--62aa353156d83a3325c68b98	783ff358bbd1ddbf7307012298ce7fde	APPROVED	2022-06-15T19:38:25.123
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_92.png"""		1	0	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3532a494b377a8fa8800	20d7c46b-6b56-4686-b252-a69a65360149	000205a2aa--62aa3532a494b377a8fa8800	cb86f867ede19aae3a8467c722822dc1	APPROVED	2022-06-15T19:38:26.062
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00938.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35360f267f0979079cbb	cadfc916-f1c3-4c25-a8e6-f3091ab051ae	000205a2aa--62aa35360f267f0979079cbb	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-15T19:38:30.991
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00938.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3536a3909b51fd05bf45	cadfc916-f1c3-4c25-a8e6-f3091ab051ae	000205a2aa--62aa3536a3909b51fd05bf45	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:38:30.715
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_16.png"""		0	1	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3536aa877e4cc9ca02a3	94defcd7-7497-4e27-9916-3b995de5192c	000205a2aa--62aa3536aa877e4cc9ca02a3	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:38:30.061
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_92.png"""		1	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3536d96bde5104f52c2f	20d7c46b-6b56-4686-b252-a69a65360149	000205a2aa--62aa3536d96bde5104f52c2f	0513e12cc6902957afc24f6083e403f5	APPROVED	2022-06-15T19:38:30.921
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00697.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa353a56d83a3325c68c23	825366c4-7d58-437d-8c9b-400518bab5dc	000205a2aa--62aa353a56d83a3325c68c23	e5328bbe5b028968e39adfb0def2ac6b	APPROVED	2022-06-15T19:38:34.511
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00881.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa353b7dbd102abe33d114	1746a8bd-dc4a-4f0a-9391-d8c309fa8715	000205a2aa--62aa353b7dbd102abe33d114	9c3b1d23d7c4e708a50a2b1d150c7217	APPROVED	2022-06-15T19:38:35.702
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00083.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa353ca3909b51fd05c05f	ed039a41-bb45-4b6a-9754-816549a076cf	000205a2aa--62aa353ca3909b51fd05c05f	3cf58b24c3f254b710fe339c1b7c2cb3	APPROVED	2022-06-15T19:38:36.590
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00697.png"""		0	0	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa353cc9c93608f3ececa2	825366c4-7d58-437d-8c9b-400518bab5dc	000205a2aa--62aa353cc9c93608f3ececa2	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-15T19:38:36.897
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00112.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa353f68dc5b2b8f087730	e8da1931-b60d-40b8-8b1f-108d78dffa14	000205a2aa--62aa353f68dc5b2b8f087730	42270c21033c9ea4080a273880caa566	APPROVED	2022-06-15T19:38:39.540
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00076.png"""		1	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa354209fa00536be79603	7f195b22-71cb-47cc-bf6a-a815649a3b10	000205a2aa--62aa354209fa00536be79603	cf21b0d78ae777ac3867c94ea71af69f	APPROVED	2022-06-15T19:38:42.677
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_336.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3543c9c93608f3eced11	34be1dea-41bd-405b-95b8-f0699437e95a	000205a2aa--62aa3543c9c93608f3eced11	dec3bf504facc6addd4532b31d650ab2	APPROVED	2022-06-15T19:38:43.002
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_400.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35440f267f0979079d38	e933e2b6-d2eb-4d64-8442-aeca3c03959b	000205a2aa--62aa35440f267f0979079d38	8bd07d1e49ad8c8c643cf2ec025a7369	APPROVED	2022-06-15T19:38:44.115
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_16.png"""		0	0	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35452bdd7b6865bc28f9	94defcd7-7497-4e27-9916-3b995de5192c	000205a2aa--62aa35452bdd7b6865bc28f9	29aae4873437da3149af1ced95efddf8	APPROVED	2022-06-15T19:38:45.808
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00697.png"""		0	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3546e57b2a4fc64e4575	825366c4-7d58-437d-8c9b-400518bab5dc	000205a2aa--62aa3546e57b2a4fc64e4575	42270c21033c9ea4080a273880caa566	APPROVED	2022-06-15T19:38:46.737
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00112.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35472a8fc67ebb497495	e8da1931-b60d-40b8-8b1f-108d78dffa14	000205a2aa--62aa35472a8fc67ebb497495	cb86f867ede19aae3a8467c722822dc1	APPROVED	2022-06-15T19:38:47.088
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00902.png"""		0	1	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35472bdd7b6865bc2907	c81e30ff-edff-4a74-83ad-cae1132063ca	000205a2aa--62aa35472bdd7b6865bc2907	e5328bbe5b028968e39adfb0def2ac6b	APPROVED	2022-06-15T19:38:47.320
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1437.png"""	He has not shoulder	0	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3547301ab3308611de85	533e1cd0-ceae-4be5-9466-2e50def404b9	000205a2aa--62aa3547301ab3308611de85	783ff358bbd1ddbf7307012298ce7fde	APPROVED	2022-06-15T19:38:47.269
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00265.png"""	Left ear	0	1	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa3548daf5b452e20598e8	98b59563-559e-4af6-aa6a-b537342aa4fb	000205a2aa--62aa3548daf5b452e20598e8	91b007fa72b7aebebb8a0cac2adecc79	APPROVED	2022-06-15T19:38:48.606
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00037.png"""		1	0	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa354a2a8fc67ebb4974cf	db50deff-be91-4845-9044-686a36c639b6	000205a2aa--62aa354a2a8fc67ebb4974cf	d989d6995bc7015429ad17b788ba62c8	APPROVED	2022-06-15T19:38:50.161
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_180.png"""		1	1	1			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa354d2703a86ba250b027	d42f2206-a1ed-49db-8d7a-24e9c04fa4c8	000205a2aa--62aa354d2703a86ba250b027	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-15T19:38:53.113
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00112.png"""		0	0	0			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa354dab39343eb1e4c055	e8da1931-b60d-40b8-8b1f-108d78dffa14	000205a2aa--62aa354dab39343eb1e4c055	3cf58b24c3f254b710fe339c1b7c2cb3	APPROVED	2022-06-15T19:38:53.445
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00881.png"""		2	0	1			0				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa354e9b750771e05e4fe2	1746a8bd-dc4a-4f0a-9391-d8c309fa8715	000205a2aa--62aa354e9b750771e05e4fe2	19c70963a2914ab64cdc0f0fa3b8e483	APPROVED	2022-06-15T19:38:54.977
																
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_416.png"""		1	1	0			1				https://toloka.yandex.ru/task/33923754/000205a2aa--62aa35521cdd3e6716c94d13	441c1553-73f5-40e6-9e44-57cdb78594e3	000205a2aa--62aa35521cdd3e6716c94d13	82c8a687fd3e1a81acc96d61e5f1615d	APPROVED	2022-06-15T19:38:58.406
																
