INPUT:image	OUTPUT:eye	OUTPUT:reason	OUTPUT:result	OUTPUT:confidence	GOLDEN:eye	GOLDEN:reason	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00897.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dbd46781276f555d070	5092d82a-e617-451a-8b7f-654c2c775321	0002062864--62ab9dbd46781276f555d070	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-16T21:16:45.193	2022-06-16T21:16:55.024
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_70.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dbd4c744c1045fd15e5	f9ffb192-e07a-4cda-8596-1982360fdbe9	0002062864--62ab9dbd4c744c1045fd15e5	6352ea1c15470e47fe212bc61f98a18b	APPROVED	2022-06-16T21:16:45.087	2022-06-16T21:17:01.216
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_194.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dbf2f19775ffa148ad3	fb20f70a-3192-4c42-ba9c-8b36c7362820	0002062864--62ab9dbf2f19775ffa148ad3	063c9af93aae3001d48dd631ca489a0d	APPROVED	2022-06-16T21:16:47.383	2022-06-16T21:17:07.399
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00025.png"""	3		0	2			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dbf4c744c1045fd15f4	a8c14426-7759-4e82-a0dc-7fa5bfba7aae	0002062864--62ab9dbf4c744c1045fd15f4	192b4d9148ab13ab423a44feadae5def	APPROVED	2022-06-16T21:16:47.775	2022-06-16T21:17:46.067
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1478.png"""	2		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dc000d07f565dac6e63	8e026b98-cf8d-444f-8cfc-505c955d028f	0002062864--62ab9dc000d07f565dac6e63	0fb0fb23a563270b2521e1d89d91a0a7	APPROVED	2022-06-16T21:16:48.540	2022-06-16T21:17:09.628
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_184.png"""	1		0	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dc1038ad124013f22a9	e52aec6c-9e1a-42ee-a995-d6c1814a5581	0002062864--62ab9dc1038ad124013f22a9	915f117f4c9cc7d08454bad7f353cc72	APPROVED	2022-06-16T21:16:49.629	2022-06-16T21:17:08.871
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dc1aff66f39b48d86de	8ace5f46-02af-4bfd-aca4-d7a391570b50	0002062864--62ab9dc1aff66f39b48d86de	982495c52ce7450190edd48e5c4ca04a	APPROVED	2022-06-16T21:16:49.141	2022-06-16T21:17:10.064
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00394.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dc812f9da0106660965	5080acd8-6f40-4473-bf54-1ce027d22666	0002062864--62ab9dc812f9da0106660965	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-16T21:16:56.782	2022-06-16T21:17:04.707
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_8.png"""	0		1	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dc900d07f565dac6e84	dd6683a2-ba27-4e5c-8567-20cd4047fe70	0002062864--62ab9dc900d07f565dac6e84	74f53530c480dd98d391671fb77d94d9	APPROVED	2022-06-16T21:16:57.942	2022-06-16T21:18:00.789
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00897.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dc997e8692e16961dc8	5092d82a-e617-451a-8b7f-654c2c775321	0002062864--62ab9dc997e8692e16961dc8	9241a7aa341fdaf6697ee4f940ddf879	APPROVED	2022-06-16T21:16:57.144	2022-06-16T21:17:12.668
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00945.png"""	2		1	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dc9da40c1336235dc8e	159a9081-5aeb-4812-a7a7-87f27fb6cf50	0002062864--62ab9dc9da40c1336235dc8e	b7efc44a7fd3aa6f95477a21b64fc00b	APPROVED	2022-06-16T21:16:57.911	2022-06-16T21:17:10.548
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_68.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dcafb3a404d0a399858	ea2889da-48eb-47cb-8a90-43caefaee4d5	0002062864--62ab9dcafb3a404d0a399858	7f31a5e3eec14b4f4848f29d0c445d2c	APPROVED	2022-06-16T21:16:58.904	2022-06-16T21:17:09.528
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png"""	0	Glass is an assimetry	1	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dce10f9371ee0deb8a8	a82fd851-6ff9-4f20-b890-0c6a14a9ca3e	0002062864--62ab9dce10f9371ee0deb8a8	10e3154a6a50a12f140ed396ba1dfed7	APPROVED	2022-06-16T21:17:02.162	2022-06-16T21:18:08.040
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00027.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dcf038ad124013f230d	77371e72-a217-45ca-a1ce-cc0fa6f0d5ec	0002062864--62ab9dcf038ad124013f230d	6352ea1c15470e47fe212bc61f98a18b	APPROVED	2022-06-16T21:17:03.494	2022-06-16T21:17:18.141
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00025.png"""	3		0	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd2bde0776e66337150	a8c14426-7759-4e82-a0dc-7fa5bfba7aae	0002062864--62ab9dd2bde0776e66337150	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-16T21:17:06.820	2022-06-16T21:17:27.540
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_184.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd2fb3a404d0a399875	e52aec6c-9e1a-42ee-a995-d6c1814a5581	0002062864--62ab9dd2fb3a404d0a399875	7b315776e2307dc3a1106f1b693f13bc	APPROVED	2022-06-16T21:17:06.754	2022-06-16T21:17:26.685
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_94.png"""	0		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd38429d62dc070f2c8	78fbdc87-f5ab-4133-b750-e59fdedce6ab	0002062864--62ab9dd38429d62dc070f2c8	754c9c0f1c38357569ce2169c5f5629a	APPROVED	2022-06-16T21:17:07.127	2022-06-16T21:17:40.125
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1478.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd45d176f26c95151ac	8e026b98-cf8d-444f-8cfc-505c955d028f	0002062864--62ab9dd45d176f26c95151ac	063c9af93aae3001d48dd631ca489a0d	APPROVED	2022-06-16T21:17:08.884	2022-06-16T21:17:34.335
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00394.png"""	2		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd6d2cd4a6fedf42c60	5080acd8-6f40-4473-bf54-1ce027d22666	0002062864--62ab9dd6d2cd4a6fedf42c60	d9362d2bdf2e9f7ce6cfeb5cbd93965c	APPROVED	2022-06-16T21:17:10.375	2022-06-16T21:17:31.545
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00444.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd6d3f65f15f0b1900f	d735478c-3b17-4b3b-92a5-fe088353334b	0002062864--62ab9dd6d3f65f15f0b1900f	915f117f4c9cc7d08454bad7f353cc72	APPROVED	2022-06-16T21:17:10.449	2022-06-16T21:17:19.070
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_70.png"""	2		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd7305b844d0b34a2ff	f9ffb192-e07a-4cda-8596-1982360fdbe9	0002062864--62ab9dd7305b844d0b34a2ff	0fb0fb23a563270b2521e1d89d91a0a7	APPROVED	2022-06-16T21:17:11.053	2022-06-16T21:17:39.946
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png"""	2		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd79e3d5963314f30f4	a82fd851-6ff9-4f20-b890-0c6a14a9ca3e	0002062864--62ab9dd79e3d5963314f30f4	7f31a5e3eec14b4f4848f29d0c445d2c	APPROVED	2022-06-16T21:17:11.156	2022-06-16T21:17:22.135
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_828.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd84c744c1045fd16d4	355c8bc8-3e7c-4be4-9e95-1edabd08350b	0002062864--62ab9dd84c744c1045fd16d4	b7efc44a7fd3aa6f95477a21b64fc00b	APPROVED	2022-06-16T21:17:12.685	2022-06-16T21:17:22.826
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00897.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd8d2eb5432f1d0fce0	5092d82a-e617-451a-8b7f-654c2c775321	0002062864--62ab9dd8d2eb5432f1d0fce0	f90e02971c74f260d744adf860ca9ebc	APPROVED	2022-06-16T21:17:12.610	2022-06-16T21:17:25.452
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_518.png"""	0		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd8f747a91edc8f200d	7ba03eb2-d5f6-408c-a00d-e333344c29e5	0002062864--62ab9dd8f747a91edc8f200d	982495c52ce7450190edd48e5c4ca04a	APPROVED	2022-06-16T21:17:12.134	2022-06-16T21:17:43.322
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_68.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dd9b1b5fe2f484f055a	ea2889da-48eb-47cb-8a90-43caefaee4d5	0002062864--62ab9dd9b1b5fe2f484f055a	37ce0eac0181cec2eb59d9940a43c167	APPROVED	2022-06-16T21:17:13.476	2022-06-16T21:17:50.462
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_94.png"""	0		0	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dda74abc24c44fc7a6e	78fbdc87-f5ab-4133-b750-e59fdedce6ab	0002062864--62ab9dda74abc24c44fc7a6e	9241a7aa341fdaf6697ee4f940ddf879	APPROVED	2022-06-16T21:17:14.329	2022-06-16T21:17:26.063
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00071.png"""	0		0	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9ddd16320604516cbc7d	fb70ceb6-631b-49cc-89bf-8c729f70beca	0002062864--62ab9ddd16320604516cbc7d	686fb8253c7e088ba0f0909e7519c5eb	APPROVED	2022-06-16T21:17:17.463	2022-06-16T21:21:09.392
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00090.png"""	3		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dddbdb113459c28f089	e9532594-94b9-4fbd-b525-da4dfd916b99	0002062864--62ab9dddbdb113459c28f089	7f6741da624c9ec777440953901832bb	APPROVED	2022-06-16T21:17:17.509	2022-06-16T21:17:59.582
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00090.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9de0bf14257215bc5558	e9532594-94b9-4fbd-b525-da4dfd916b99	0002062864--62ab9de0bf14257215bc5558	6352ea1c15470e47fe212bc61f98a18b	APPROVED	2022-06-16T21:17:20.805	2022-06-16T21:17:43.781
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00027.png"""	1	People in background	0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9de1ebee045f8b4e8172	77371e72-a217-45ca-a1ce-cc0fa6f0d5ec	0002062864--62ab9de1ebee045f8b4e8172	915f117f4c9cc7d08454bad7f353cc72	APPROVED	2022-06-16T21:17:21.238	2022-06-16T21:17:38.546
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_70.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9de3f747a91edc8f2033	f9ffb192-e07a-4cda-8596-1982360fdbe9	0002062864--62ab9de3f747a91edc8f2033	0fb5d2bd0c140d2bb147033966779f7e	APPROVED	2022-06-16T21:17:23.531	2022-06-16T21:17:39.601
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_70.png"""	1		0	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9de446781276f555d159	f9ffb192-e07a-4cda-8596-1982360fdbe9	0002062864--62ab9de446781276f555d159	7f31a5e3eec14b4f4848f29d0c445d2c	APPROVED	2022-06-16T21:17:24.793	2022-06-16T21:17:36.754
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_94.png"""	2		0	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9de4d2cd4a6fedf42c97	78fbdc87-f5ab-4133-b750-e59fdedce6ab	0002062864--62ab9de4d2cd4a6fedf42c97	b7efc44a7fd3aa6f95477a21b64fc00b	APPROVED	2022-06-16T21:17:24.409	2022-06-16T21:17:43.773
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00598.png"""	1		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9de74c744c1045fd175f	ffd5d99a-8c88-4f76-a71c-127a14d44d90	0002062864--62ab9de74c744c1045fd175f	181aca600c574e9e85b48bbeabc0084c	APPROVED	2022-06-16T21:17:27.540	2022-06-16T21:18:01.045
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00704.png"""	2		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9de7bf14257215bc5584	ff169c5e-6362-4258-b72f-4c83d427951f	0002062864--62ab9de7bf14257215bc5584	69ca08ff3092dba4f436aef6cee61d4f	APPROVED	2022-06-16T21:17:27.123	2022-06-16T21:18:22.310
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_626.png"""	1		0	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9de846781276f555d18e	c9366280-e648-4db9-b5e3-c1181e0753e6	0002062864--62ab9de846781276f555d18e	9241a7aa341fdaf6697ee4f940ddf879	APPROVED	2022-06-16T21:17:28.821	2022-06-16T21:17:51.762
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00037.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9de88429d62dc070f488	b240308b-7c2d-410a-bde4-55e4aafe4da0	0002062864--62ab9de88429d62dc070f488	7b315776e2307dc3a1106f1b693f13bc	APPROVED	2022-06-16T21:17:28.857	2022-06-16T21:17:39.721
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00025.png"""	3		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9de99e3d5963314f3126	a8c14426-7759-4e82-a0dc-7fa5bfba7aae	0002062864--62ab9de99e3d5963314f3126	f90e02971c74f260d744adf860ca9ebc	APPROVED	2022-06-16T21:17:29.211	2022-06-16T21:17:47.393
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_632.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dea63215059b8cb004c	9836e090-3918-4066-82fc-8293ebfcd2dd	0002062864--62ab9dea63215059b8cb004c	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-16T21:17:30.325	2022-06-16T21:18:09.399
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_174.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dedee338260dc0c9f91	50dc2868-210a-4cac-9b40-44fbaf229393	0002062864--62ab9dedee338260dc0c9f91	d9362d2bdf2e9f7ce6cfeb5cbd93965c	APPROVED	2022-06-16T21:17:33.937	2022-06-16T21:17:50.474
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00037.png"""	1		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9def16320604516cbcce	b240308b-7c2d-410a-bde4-55e4aafe4da0	0002062864--62ab9def16320604516cbcce	063c9af93aae3001d48dd631ca489a0d	APPROVED	2022-06-16T21:17:35.881	2022-06-16T21:18:33.529
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_22.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9df24c744c1045fd17a5	3f4c2acd-9864-4605-b16f-cd546c371d81	0002062864--62ab9df24c744c1045fd17a5	7f31a5e3eec14b4f4848f29d0c445d2c	APPROVED	2022-06-16T21:17:38.825	2022-06-16T21:17:47.018
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_10.png"""	1		0	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9df4f486ce61cebeb959	a82fd851-6ff9-4f20-b890-0c6a14a9ca3e	0002062864--62ab9df4f486ce61cebeb959	43795662c541d4aaf3308851fc675da0	APPROVED	2022-06-16T21:17:40.315	2022-06-16T21:18:30.648
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_88.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9df546781276f555d1aa	7211cc8f-4422-4fcf-80f4-c7da1106aacb	0002062864--62ab9df546781276f555d1aa	0fb0fb23a563270b2521e1d89d91a0a7	APPROVED	2022-06-16T21:17:41.787	2022-06-16T21:18:03.357
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_828.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9df546781276f555d1b1	355c8bc8-3e7c-4be4-9e95-1edabd08350b	0002062864--62ab9df546781276f555d1b1	0fb5d2bd0c140d2bb147033966779f7e	APPROVED	2022-06-16T21:17:41.946	2022-06-16T21:18:04.129
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_68.png"""	1		0	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9df5aff66f39b48d87ca	ea2889da-48eb-47cb-8a90-43caefaee4d5	0002062864--62ab9df5aff66f39b48d87ca	915f117f4c9cc7d08454bad7f353cc72	APPROVED	2022-06-16T21:17:41.554	2022-06-16T21:17:53.500
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_66.png"""	0		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9df5d053cf29e7d2c0a3	b7c2b130-af45-400e-acb0-13ea446cf4c5	0002062864--62ab9df5d053cf29e7d2c0a3	7b315776e2307dc3a1106f1b693f13bc	APPROVED	2022-06-16T21:17:41.985	2022-06-16T21:17:54.354
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_94.png"""	0		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9df948254e0ec730ce65	78fbdc87-f5ab-4133-b750-e59fdedce6ab	0002062864--62ab9df948254e0ec730ce65	6352ea1c15470e47fe212bc61f98a18b	APPROVED	2022-06-16T21:17:45.709	2022-06-16T21:18:06.188
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00598.png"""	0		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9df9af5d106d485789b6	ffd5d99a-8c88-4f76-a71c-127a14d44d90	0002062864--62ab9df9af5d106d485789b6	982495c52ce7450190edd48e5c4ca04a	APPROVED	2022-06-16T21:17:45.092	2022-06-16T21:17:54.778
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_22.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dfa97e8692e16961fcb	3f4c2acd-9864-4605-b16f-cd546c371d81	0002062864--62ab9dfa97e8692e16961fcb	b7efc44a7fd3aa6f95477a21b64fc00b	APPROVED	2022-06-16T21:17:46.015	2022-06-16T21:17:55.651
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_70.png"""	2		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dfe10f9371ee0deb98d	f9ffb192-e07a-4cda-8596-1982360fdbe9	0002062864--62ab9dfe10f9371ee0deb98d	f90e02971c74f260d744adf860ca9ebc	APPROVED	2022-06-16T21:17:50.709	2022-06-16T21:18:11.655
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""	2		0	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9dffbde0776e6633720d	8ace5f46-02af-4bfd-aca4-d7a391570b50	0002062864--62ab9dffbde0776e6633720d	192b4d9148ab13ab423a44feadae5def	APPROVED	2022-06-16T21:17:51.465	2022-06-16T21:18:15.865
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00007.png"""	2		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e00fb3a404d0a39994c	8ace5f46-02af-4bfd-aca4-d7a391570b50	0002062864--62ab9e00fb3a404d0a39994c	d9362d2bdf2e9f7ce6cfeb5cbd93965c	APPROVED	2022-06-16T21:17:52.773	2022-06-16T21:18:19.778
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_184.png"""	1		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e02733c273cbd9059f7	e52aec6c-9e1a-42ee-a995-d6c1814a5581	0002062864--62ab9e02733c273cbd9059f7	37ce0eac0181cec2eb59d9940a43c167	APPROVED	2022-06-16T21:17:54.051	2022-06-16T21:18:22.606
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00029.png"""	0		0	1			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e02ee338260dc0ca01a	708f1e02-41f7-4c0c-8ebd-614dd33020a9	0002062864--62ab9e02ee338260dc0ca01a	9241a7aa341fdaf6697ee4f940ddf879	APPROVED	2022-06-16T21:17:54.023	2022-06-16T21:18:12.561
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00832.png"""	3	Background 	0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e039e3d5963314f31d7	ecbda9ca-b001-4d71-8cf8-96811b74465b	0002062864--62ab9e039e3d5963314f31d7	915f117f4c9cc7d08454bad7f353cc72	APPROVED	2022-06-16T21:17:55.229	2022-06-16T21:18:08.408
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_66.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e0412f9da0106660b37	b7c2b130-af45-400e-acb0-13ea446cf4c5	0002062864--62ab9e0412f9da0106660b37	982495c52ce7450190edd48e5c4ca04a	APPROVED	2022-06-16T21:17:56.418	2022-06-16T21:18:10.032
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00018.png"""	0		0	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e04ebee045f8b4e82c8	579eeeed-93d5-4b28-8d76-e9faceba426a	0002062864--62ab9e04ebee045f8b4e82c8	7b315776e2307dc3a1106f1b693f13bc	APPROVED	2022-06-16T21:17:56.132	2022-06-16T21:18:16.466
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_626.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e050838473994966b25	c9366280-e648-4db9-b5e3-c1181e0753e6	0002062864--62ab9e050838473994966b25	b7efc44a7fd3aa6f95477a21b64fc00b	APPROVED	2022-06-16T21:17:57.314	2022-06-16T21:18:08.932
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00832.png"""	2		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e0546781276f555d225	ecbda9ca-b001-4d71-8cf8-96811b74465b	0002062864--62ab9e0546781276f555d225	c0fc824615b3218d0dcba1ef7cfea59b	APPROVED	2022-06-16T21:17:57.789	2022-06-16T21:19:28.068
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_184.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e0568008e1f11e719a6	e52aec6c-9e1a-42ee-a995-d6c1814a5581	0002062864--62ab9e0568008e1f11e719a6	f92dcb06eec16e88fc21d39da96e1d70	APPROVED	2022-06-16T21:17:57.735	2022-06-16T21:18:42.194
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_632.png"""	2		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e065d2f342f97b41d5f	9836e090-3918-4066-82fc-8293ebfcd2dd	0002062864--62ab9e065d2f342f97b41d5f	9033e9c6f6bd7fd079954f72355e9c71	APPROVED	2022-06-16T21:17:58.304	2022-06-16T21:18:11.465
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_184.png"""	1		1	1			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e07664dff0a81294caa	e52aec6c-9e1a-42ee-a995-d6c1814a5581	0002062864--62ab9e07664dff0a81294caa	864a35cd90f342c354d0b7f177be5dde	APPROVED	2022-06-16T21:17:59.934	2022-06-16T21:18:19.697
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_550.png"""	1		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e0a46781276f555d23b	5541caee-c266-4ebf-ab0b-5374d22f7aea	0002062864--62ab9e0a46781276f555d23b	181aca600c574e9e85b48bbeabc0084c	APPROVED	2022-06-16T21:18:02.984	2022-06-16T21:20:53.128
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00598.png"""	2		1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e0a97e8692e16962025	ffd5d99a-8c88-4f76-a71c-127a14d44d90	0002062864--62ab9e0a97e8692e16962025	74f53530c480dd98d391671fb77d94d9	APPROVED	2022-06-16T21:18:02.699	2022-06-16T21:18:16.666
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_66.png"""	3		0	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e0af486ce61cebeb9c7	b7c2b130-af45-400e-acb0-13ea446cf4c5	0002062864--62ab9e0af486ce61cebeb9c7	7f6741da624c9ec777440953901832bb	APPROVED	2022-06-16T21:18:02.140	2022-06-16T21:18:37.095
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_462.png"""	2		1	0			1				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e0e4c744c1045fd18cd	dd23b044-da46-4438-8170-5cc8861d7aa0	0002062864--62ab9e0e4c744c1045fd18cd	0fb5d2bd0c140d2bb147033966779f7e	APPROVED	2022-06-16T21:18:06.467	2022-06-16T21:18:34.557
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00037.png"""	1	The face is asymmetrical	1	0			0				https://toloka.yandex.ru/task/33957988/0002062864--62ab9e10038ad124013f2448	b240308b-7c2d-410a-bde4-55e4aafe4da0	0002062864--62ab9e10038ad124013f2448	04c5549b3638888ddee8e0ccfa037db6	APPROVED	2022-06-16T21:18:08.645	2022-06-16T21:18:51.737
