INPUT:image	OUTPUT:gender	OUTPUT:reason	OUTPUT:result	OUTPUT:confidence	GOLDEN:gender	GOLDEN:reason	GOLDEN:result	GOLDEN:confidence	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00055.png"""	1		1	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e9397e8692e16bf4735	aa6367bf-7411-4851-9cd5-69dabd683373	0002071a34--62b14e9397e8692e16bf4735	cb930322168d26365a75f4501fc06aaf	APPROVED	2022-06-21T04:52:35.730	2022-06-21T04:53:02.976
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00064.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e944c744c10453a94c4	0afa8a68-d0d8-4956-8951-9a207a2093c1	0002071a34--62b14e944c744c10453a94c4	9038fb765c54f0547ef24fa4e6e80793	APPROVED	2022-06-21T04:52:36.342	2022-06-21T04:53:08.987
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00073.png"""	1		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e9500d07f565dd4d251	ccd0fcc8-a680-477d-a7c9-3b0951ab4917	0002071a34--62b14e9500d07f565dd4d251	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:52:37.246	2022-06-21T04:52:55.911
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_828.png"""	0		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e95da40c133625af107	0c3f41a4-eafe-4f65-bcc2-e620246be287	0002071a34--62b14e95da40c133625af107	0a1509a7f5c1a0360945992dd18df040	APPROVED	2022-06-21T04:52:37.737	2022-06-21T04:53:09.452
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00897.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e96a9d9645b0abbabf5	b65898e7-5989-486d-8624-d41722a17ac6	0002071a34--62b14e96a9d9645b0abbabf5	e7d063993fc2dd82ee38f06b83388803	APPROVED	2022-06-21T04:52:38.702	2022-06-21T04:52:52.933
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00078.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e97d2eb5432f1f5a1b8	121cb29e-eb2c-4f79-b37b-736c563385cf	0002071a34--62b14e97d2eb5432f1f5a1b8	c77891688ac481ceac9b43acf9e6b515	APPROVED	2022-06-21T04:52:39.055	2022-06-21T04:52:52.744
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_626.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e9812f9da01069d3343	7d829c15-407b-4853-ba97-94d48b3a118b	0002071a34--62b14e9812f9da01069d3343	f2906c97331b99a74634be9552a59540	APPROVED	2022-06-21T04:52:40.649	2022-06-21T04:52:57.176
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1550.png"""	0		0	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e98d2eb5432f1f5a1c8	55026434-1095-4f50-9788-ae1045ea1d0f	0002071a34--62b14e98d2eb5432f1f5a1c8	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:52:40.252	2022-06-21T04:53:14.391
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00078.png"""	0		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e98f4570e509e811223	121cb29e-eb2c-4f79-b37b-736c563385cf	0002071a34--62b14e98f4570e509e811223	66a1e060d3029aefbd83105c5ac4e4d1	APPROVED	2022-06-21T04:52:40.735	2022-06-21T04:53:04.011
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_626.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e9d163206045199665b	7d829c15-407b-4853-ba97-94d48b3a118b	0002071a34--62b14e9d163206045199665b	d1ada590a873f9126c42a215242b690e	APPROVED	2022-06-21T04:52:45.618	2022-06-21T04:53:30.733
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00012.png"""	0		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14e9d913966743aca1e70	e4b85cc2-84c2-440c-ac66-2557b6d956ca	0002071a34--62b14e9d913966743aca1e70	9ec30f1e209928e42a909b339f74cb7b	APPROVED	2022-06-21T04:52:45.321	2022-06-21T04:52:59.575
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00073.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ea5e2f46c69485f5ed8	ccd0fcc8-a680-477d-a7c9-3b0951ab4917	0002071a34--62b14ea5e2f46c69485f5ed8	57f15095eef9bc36adb2d915a4f223a4	APPROVED	2022-06-21T04:52:53.038	2022-06-21T04:53:10.899
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_136.png"""	1		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ea7bde0776e665e0cf5	76ce9f86-42ff-42a6-b8e0-fa86972bac09	0002071a34--62b14ea7bde0776e665e0cf5	e7d063993fc2dd82ee38f06b83388803	APPROVED	2022-06-21T04:52:55.289	2022-06-21T04:53:09.033
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_88.png"""	0		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ea7d053cf29e7fbcff7	46ff010e-10cc-4d86-9ee1-ed498c19a41e	0002071a34--62b14ea7d053cf29e7fbcff7	c77891688ac481ceac9b43acf9e6b515	APPROVED	2022-06-21T04:52:55.459	2022-06-21T04:53:21.287
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00884.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eab68008e1f110cd25c	4f490f1a-0e26-4370-942d-005cb4e8c320	0002071a34--62b14eab68008e1f110cd25c	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:52:59.316	2022-06-21T04:53:06.515
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00195.png"""	1		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eabf747a91edcbb8782	535e2f91-5cac-46d1-a591-9e7979656b68	0002071a34--62b14eabf747a91edcbb8782	dd431843a48f32227a740e8872de1f2a	APPROVED	2022-06-21T04:52:59.856	2022-06-21T04:54:02.865
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_172.png"""	1	Different ears 	1	2			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eada9d9645b0abbaf08	38b5fd73-e0a3-4070-8ca5-7e0ff42c285b	0002071a34--62b14eada9d9645b0abbaf08	cb3b5fb35ec7a9ce9ced41188e2153cd	APPROVED	2022-06-21T04:53:01.655	2022-06-21T04:53:33.077
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_136.png"""	1		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eaef4570e509e8113a1	76ce9f86-42ff-42a6-b8e0-fa86972bac09	0002071a34--62b14eaef4570e509e8113a1	9ec30f1e209928e42a909b339f74cb7b	APPROVED	2022-06-21T04:53:02.512	2022-06-21T04:53:14.292
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00897.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eb18777dc53ff9bbbc6	b65898e7-5989-486d-8624-d41722a17ac6	0002071a34--62b14eb18777dc53ff9bbbc6	66a1e060d3029aefbd83105c5ac4e4d1	APPROVED	2022-06-21T04:53:05.597	2022-06-21T04:53:14.262
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_626.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eb1d053cf29e7fbd03a	7d829c15-407b-4853-ba97-94d48b3a118b	0002071a34--62b14eb1d053cf29e7fbd03a	cb930322168d26365a75f4501fc06aaf	APPROVED	2022-06-21T04:53:05.040	2022-06-21T04:53:26.977
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00845.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eb616320604519968c1	5f53d1ff-c71d-4a98-a01f-ed75dfcf86b9	0002071a34--62b14eb616320604519968c1	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:53:10.350	2022-06-21T04:53:27.629
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_626.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eb7664dff0a8168bff7	7d829c15-407b-4853-ba97-94d48b3a118b	0002071a34--62b14eb7664dff0a8168bff7	9038fb765c54f0547ef24fa4e6e80793	APPROVED	2022-06-21T04:53:11.767	2022-06-21T04:53:25.407
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_258.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eb7913966743aca20e1	ebda70f4-7ccc-4132-9364-932a329c4444	0002071a34--62b14eb7913966743aca20e1	0a1509a7f5c1a0360945992dd18df040	APPROVED	2022-06-21T04:53:11.206	2022-06-21T04:54:19.508
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1051.png"""	0		0	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eb7ee338260dc397f07	29fbfa9f-264f-4266-8dd8-6ea4ba77387e	0002071a34--62b14eb7ee338260dc397f07	09a3199259147541487d291a002ef562	APPROVED	2022-06-21T04:53:11.968	2022-06-21T04:53:58.021
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00387.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eb7fb3a404d0a62644c	125d95d7-57d5-443d-9167-9b9a2d6bca74	0002071a34--62b14eb7fb3a404d0a62644c	e7d063993fc2dd82ee38f06b83388803	APPROVED	2022-06-21T04:53:11.254	2022-06-21T04:53:26.170
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_136.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eb9bf14257215f4065b	76ce9f86-42ff-42a6-b8e0-fa86972bac09	0002071a34--62b14eb9bf14257215f4065b	57f15095eef9bc36adb2d915a4f223a4	APPROVED	2022-06-21T04:53:13.555	2022-06-21T04:53:27.037
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00058.png"""	0		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ebc09141a0022e60555	ed696d2c-b5fc-4e39-879a-bd3ce09abf9f	0002071a34--62b14ebc09141a0022e60555	9ec30f1e209928e42a909b339f74cb7b	APPROVED	2022-06-21T04:53:16.222	2022-06-21T04:53:29.519
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_258.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ebc68008e1f110cd2be	ebda70f4-7ccc-4132-9364-932a329c4444	0002071a34--62b14ebc68008e1f110cd2be	66a1e060d3029aefbd83105c5ac4e4d1	APPROVED	2022-06-21T04:53:16.212	2022-06-21T04:53:28.083
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00845.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ebcf747a91edcbb87a9	5f53d1ff-c71d-4a98-a01f-ed75dfcf86b9	0002071a34--62b14ebcf747a91edcbb87a9	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:53:16.170	2022-06-21T04:53:27.602
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_88.png"""	0		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ec0194ad8164344c455	46ff010e-10cc-4d86-9ee1-ed498c19a41e	0002071a34--62b14ec0194ad8164344c455	9dd00da95547a5371404dba446b68a7b	APPROVED	2022-06-21T04:53:20.385	2022-06-21T04:53:41.847
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1550.png"""	0		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ec3664dff0a8168c140	55026434-1095-4f50-9788-ae1045ea1d0f	0002071a34--62b14ec3664dff0a8168c140	c77891688ac481ceac9b43acf9e6b515	APPROVED	2022-06-21T04:53:23.802	2022-06-21T04:53:39.824
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1550.png"""	0		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ec74c744c10453a96ba	55026434-1095-4f50-9788-ae1045ea1d0f	0002071a34--62b14ec74c744c10453a96ba	5d3b53ef8045da5d0f71cfb026ec75b9	APPROVED	2022-06-21T04:53:27.988	2022-06-21T04:54:18.078
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_172.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ec7d2cd4a6fed1ea4a9	38b5fd73-e0a3-4070-8ca5-7e0ff42c285b	0002071a34--62b14ec7d2cd4a6fed1ea4a9	9038fb765c54f0547ef24fa4e6e80793	APPROVED	2022-06-21T04:53:27.323	2022-06-21T04:53:37.808
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00030.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ec92f19775ffa580e92	959d41cb-9c37-48bb-85b8-4e485646160f	0002071a34--62b14ec92f19775ffa580e92	57f15095eef9bc36adb2d915a4f223a4	APPROVED	2022-06-21T04:53:29.056	2022-06-21T04:53:54.794
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_16.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ec9af5d106d48883044	9d7de4d7-dcd3-4f42-aefe-6fb58f3c176a	0002071a34--62b14ec9af5d106d48883044	cb930322168d26365a75f4501fc06aaf	APPROVED	2022-06-21T04:53:29.659	2022-06-21T04:53:47.961
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_120.png"""	0		0	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ec9bde0776e665e0e42	d62ac217-5a46-4c94-b48f-9ef5cdfbeadb	0002071a34--62b14ec9bde0776e665e0e42	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:53:29.749	2022-06-21T04:54:01.499
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_258.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ec9f747a91edcbb8814	ebda70f4-7ccc-4132-9364-932a329c4444	0002071a34--62b14ec9f747a91edcbb8814	e7d063993fc2dd82ee38f06b83388803	APPROVED	2022-06-21T04:53:29.137	2022-06-21T04:53:57.977
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00077.png"""	1		1	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ecad2eb5432f1f5a2a3	adfd4e47-0ccd-4540-bfce-fc8951c78c14	0002071a34--62b14ecad2eb5432f1f5a2a3	66a1e060d3029aefbd83105c5ac4e4d1	APPROVED	2022-06-21T04:53:30.024	2022-06-21T04:53:48.299
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_258.png"""	1		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ecb8429d62dc0a8c14a	ebda70f4-7ccc-4132-9364-932a329c4444	0002071a34--62b14ecb8429d62dc0a8c14a	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:53:31.061	2022-06-21T04:53:44.585
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_110.png"""	0		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ecb913966743aca22c9	ccc349e9-de9a-40e5-825b-f33ac4f13234	0002071a34--62b14ecb913966743aca22c9	9ec30f1e209928e42a909b339f74cb7b	APPROVED	2022-06-21T04:53:31.492	2022-06-21T05:01:15.485
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00030.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ecc68008e1f110cd327	959d41cb-9c37-48bb-85b8-4e485646160f	0002071a34--62b14ecc68008e1f110cd327	d1ada590a873f9126c42a215242b690e	APPROVED	2022-06-21T04:53:32.579	2022-06-21T04:53:51.838
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00077.png"""	1		0	2			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ecf1632060451996a64	adfd4e47-0ccd-4540-bfce-fc8951c78c14	0002071a34--62b14ecf1632060451996a64	cb3b5fb35ec7a9ce9ced41188e2153cd	APPROVED	2022-06-21T04:53:35.015	2022-06-21T04:53:55.906
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00058.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ed100d07f565dd4d3ec	ed696d2c-b5fc-4e39-879a-bd3ce09abf9f	0002071a34--62b14ed100d07f565dd4d3ec	c5c8c064d627083776ec2880b5dcbf9c	APPROVED	2022-06-21T04:53:37.951	2022-06-21T04:53:55.348
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1051.png"""	0		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ed3c8e55f5328722d20	29fbfa9f-264f-4266-8dd8-6ea4ba77387e	0002071a34--62b14ed3c8e55f5328722d20	9038fb765c54f0547ef24fa4e6e80793	APPROVED	2022-06-21T04:53:39.646	2022-06-21T04:53:47.918
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1051.png"""	0		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ed69e3d596331766ca9	29fbfa9f-264f-4266-8dd8-6ea4ba77387e	0002071a34--62b14ed69e3d596331766ca9	c77891688ac481ceac9b43acf9e6b515	APPROVED	2022-06-21T04:53:42.694	2022-06-21T04:53:52.995
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00845.png"""	0		1	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ed8f486ce61cef21357	5f53d1ff-c71d-4a98-a01f-ed75dfcf86b9	0002071a34--62b14ed8f486ce61cef21357	9dd00da95547a5371404dba446b68a7b	APPROVED	2022-06-21T04:53:44.651	2022-06-21T04:54:04.297
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_30.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14edcd2cd4a6fed1ea6f9	f7857f43-0ea1-4aef-a76c-43fd946dba8d	0002071a34--62b14edcd2cd4a6fed1ea6f9	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:53:48.761	2022-06-21T04:53:59.516
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00816.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ede09141a0022e606b5	72d06720-eb85-428a-8193-9b4ead41e6aa	0002071a34--62b14ede09141a0022e606b5	cb930322168d26365a75f4501fc06aaf	APPROVED	2022-06-21T04:53:50.310	2022-06-21T04:54:02.818
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_110.png"""	0		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ede12f9da01069d3a99	ccc349e9-de9a-40e5-825b-f33ac4f13234	0002071a34--62b14ede12f9da01069d3a99	66a1e060d3029aefbd83105c5ac4e4d1	APPROVED	2022-06-21T04:53:50.310	2022-06-21T04:54:23.675
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_136.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ede8777dc53ff9bbd41	76ce9f86-42ff-42a6-b8e0-fa86972bac09	0002071a34--62b14ede8777dc53ff9bbd41	9038fb765c54f0547ef24fa4e6e80793	APPROVED	2022-06-21T04:53:50.093	2022-06-21T04:54:11.580
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00058.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ee1a9d9645b0abbb503	ed696d2c-b5fc-4e39-879a-bd3ce09abf9f	0002071a34--62b14ee1a9d9645b0abbb503	d1ada590a873f9126c42a215242b690e	APPROVED	2022-06-21T04:53:53.832	2022-06-21T04:54:24.850
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_12.png"""	1		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ee28429d62dc0a8c258	4b31b0e9-d450-4fef-a34e-3900da2424fa	0002071a34--62b14ee28429d62dc0a8c258	c77891688ac481ceac9b43acf9e6b515	APPROVED	2022-06-21T04:53:54.857	2022-06-21T04:54:37.048
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00845.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ee41632060451996aaf	5f53d1ff-c71d-4a98-a01f-ed75dfcf86b9	0002071a34--62b14ee41632060451996aaf	57f15095eef9bc36adb2d915a4f223a4	APPROVED	2022-06-21T04:53:56.938	2022-06-21T04:54:14.202
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_1031.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ee5664dff0a8168c510	976ca039-b355-45c4-81e8-6c73636d43e5	0002071a34--62b14ee5664dff0a8168c510	c5c8c064d627083776ec2880b5dcbf9c	APPROVED	2022-06-21T04:53:57.852	2022-06-21T04:54:27.125
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00884.png"""	0		0	2			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ee5e943321fd5d83dce	4f490f1a-0e26-4370-942d-005cb4e8c320	0002071a34--62b14ee5e943321fd5d83dce	cb3b5fb35ec7a9ce9ced41188e2153cd	APPROVED	2022-06-21T04:53:57.760	2022-06-21T04:54:22.215
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_172.png"""	1		1	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ee7b1b5fe2f4888045c	38b5fd73-e0a3-4070-8ca5-7e0ff42c285b	0002071a34--62b14ee7b1b5fe2f4888045c	09a3199259147541487d291a002ef562	APPROVED	2022-06-21T04:53:59.897	2022-06-21T04:55:31.425
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_16.png"""	0		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ee8bf14257215f407b6	9d7de4d7-dcd3-4f42-aefe-6fb58f3c176a	0002071a34--62b14ee8bf14257215f407b6	e7d063993fc2dd82ee38f06b83388803	APPROVED	2022-06-21T04:54:00.305	2022-06-21T04:54:18.862
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_30.png"""	1		0	1			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eea5a75ae0e42f01df7	f7857f43-0ea1-4aef-a76c-43fd946dba8d	0002071a34--62b14eea5a75ae0e42f01df7	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:54:02.925	2022-06-21T04:54:19.929
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00012.png"""	0		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eeb038ad124016e94d2	e4b85cc2-84c2-440c-ac66-2557b6d956ca	0002071a34--62b14eeb038ad124016e94d2	751885842f4f98e1d02979f576c72db9	APPROVED	2022-06-21T04:54:03.135	2022-06-21T04:54:25.268
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00955.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eecbe19a460887f0652	1573f76b-740c-4696-a51d-d61bcff439db	0002071a34--62b14eecbe19a460887f0652	dd431843a48f32227a740e8872de1f2a	APPROVED	2022-06-21T04:54:04.817	2022-06-21T04:54:31.066
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_110.png"""	0		1	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eedc8e55f5328722da9	ccc349e9-de9a-40e5-825b-f33ac4f13234	0002071a34--62b14eedc8e55f5328722da9	cb930322168d26365a75f4501fc06aaf	APPROVED	2022-06-21T04:54:05.236	2022-06-21T04:54:20.921
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00816.png"""	1		1	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14eef09141a0022e607a6	72d06720-eb85-428a-8193-9b4ead41e6aa	0002071a34--62b14eef09141a0022e607a6	9dd00da95547a5371404dba446b68a7b	APPROVED	2022-06-21T04:54:07.365	2022-06-21T04:54:21.297
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00078.png"""	0		1	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ef2be19a460887f0761	121cb29e-eb2c-4f79-b37b-736c563385cf	0002071a34--62b14ef2be19a460887f0761	2ed52075dc323f63d84c7c93b52e012e	APPROVED	2022-06-21T04:54:10.361	2022-06-21T04:54:21.422
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00058.png"""	0		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ef59e3d596331766d3f	ed696d2c-b5fc-4e39-879a-bd3ce09abf9f	0002071a34--62b14ef59e3d596331766d3f	9038fb765c54f0547ef24fa4e6e80793	APPROVED	2022-06-21T04:54:13.960	2022-06-21T04:54:27.784
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_150.png"""	0		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14ef88777dc53ff9bbdde	a5808419-4a1c-4b34-854d-b5d72d140dee	0002071a34--62b14ef88777dc53ff9bbdde	57f15095eef9bc36adb2d915a4f223a4	APPROVED	2022-06-21T04:54:16.617	2022-06-21T04:54:31.329
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_30.png"""	1		0	0			1				https://toloka.yandex.ru/task/34019892/0002071a34--62b14efbd2eb5432f1f5a436	f7857f43-0ea1-4aef-a76c-43fd946dba8d	0002071a34--62b14efbd2eb5432f1f5a436	5d3b53ef8045da5d0f71cfb026ec75b9	APPROVED	2022-06-21T04:54:19.798	2022-06-21T04:55:44.938
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00011.png"""	0		0	1			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14efd4968ae602ac08134	6d828f36-5f17-44d7-b203-518026ed4be5	0002071a34--62b14efd4968ae602ac08134	bdbe98229133bd5472d03e4e4e8c2d20	APPROVED	2022-06-21T04:54:21.663	2022-06-21T04:54:36.087
																	
"""https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/true_face/00955.png"""	1		0	0			0				https://toloka.yandex.ru/task/34019892/0002071a34--62b14efdcafc2066573cb03d	1573f76b-740c-4696-a51d-d61bcff439db	0002071a34--62b14efdcafc2066573cb03d	0a1509a7f5c1a0360945992dd18df040	APPROVED	2022-06-21T04:54:21.662	2022-06-21T04:55:04.020
																	
